window_end,portfolio,AE_H1_mean
2012-10-31 23:59:59.999999999,ME2 BM2,0.6694808706237038
2012-11-30 23:59:59.999999999,ME2 BM2,0.669972321911258
2013-01-31 23:59:59.999999999,ME2 BM2,0.677761386379066
2013-01-31 23:59:59.999999999,ME2 BM2,0.6717428367786984
2013-02-28 23:59:59.999999999,ME2 BM2,0.665529862025243
2013-04-30 23:59:59.999999999,ME2 BM2,0.6706776840300479
2013-05-31 23:59:59.999999999,ME2 BM2,0.6649607761508387
2013-07-31 23:59:59.999999999,ME2 BM2,0.6686352978318241
2013-08-31 23:59:59.999999999,ME2 BM2,0.6641762297943591
2013-10-31 23:59:59.999999999,ME2 BM2,0.6630608239736754
2013-11-30 23:59:59.999999999,ME2 BM2,0.6411636067641397
2014-01-31 23:59:59.999999999,ME2 BM2,0.6387305082003223
2014-01-31 23:59:59.999999999,ME2 BM2,0.61302733191084
2014-02-28 23:59:59.999999999,ME2 BM2,0.6044400267843348
2014-04-30 23:59:59.999999999,ME2 BM2,0.6140065884950102
2014-05-31 23:59:59.999999999,ME2 BM2,0.6683013523607269
2014-07-31 23:59:59.999999999,ME2 BM2,0.6941586570140363
2014-08-31 23:59:59.999999999,ME2 BM2,0.6371635334197076
2014-10-31 23:59:59.999999999,ME2 BM2,0.6019303581924706
2014-11-30 23:59:59.999999999,ME2 BM2,0.6686136006057908
2015-01-31 23:59:59.999999999,ME2 BM2,0.6890412152173627
2015-01-31 23:59:59.999999999,ME2 BM2,0.6956204427156114
2015-02-28 23:59:59.999999999,ME2 BM2,0.6249397586388888
2015-04-30 23:59:59.999999999,ME2 BM2,0.6916915707433043
2015-05-31 23:59:59.999999999,ME2 BM2,0.5577821854295572
2015-07-31 23:59:59.999999999,ME2 BM2,0.581140266733576
2015-08-31 23:59:59.999999999,ME2 BM2,0.5849243337773895
2015-10-31 23:59:59.999999999,ME2 BM2,0.5605294972038662
2015-11-30 23:59:59.999999999,ME2 BM2,0.6910311622009767
2016-01-31 23:59:59.999999999,ME2 BM2,0.5712952337946594
2016-01-31 23:59:59.999999999,ME2 BM2,0.5805440678690028
2016-02-29 23:59:59.999999999,ME2 BM2,0.6344945123505747
2016-04-30 23:59:59.999999999,ME2 BM2,0.6990813535586895
2016-05-31 23:59:59.999999999,ME2 BM2,0.6273209451216064
2016-07-31 23:59:59.999999999,ME2 BM2,0.6048857600932498
2016-08-31 23:59:59.999999999,ME2 BM2,0.6273391204033351
2016-10-31 23:59:59.999999999,ME2 BM2,0.627902987947584
2016-11-30 23:59:59.999999999,ME2 BM2,0.6095808497475763
2017-01-31 23:59:59.999999999,ME2 BM2,0.6279464188724065
2017-01-31 23:59:59.999999999,ME2 BM2,0.6268360387588542
2017-02-28 23:59:59.999999999,ME2 BM2,0.6502283493003759
2017-04-30 23:59:59.999999999,ME2 BM2,0.6074154323260659
2017-05-31 23:59:59.999999999,ME2 BM2,0.6360433138405431
2017-07-31 23:59:59.999999999,ME2 BM2,0.6410076722997862
2017-08-31 23:59:59.999999999,ME2 BM2,0.6663148050469169
2017-10-31 23:59:59.999999999,ME2 BM2,0.6276652356782794
2017-11-30 23:59:59.999999999,ME2 BM2,0.5931784284262916
2018-01-31 23:59:59.999999999,ME2 BM2,0.6952916852910284
2018-01-31 23:59:59.999999999,ME2 BM2,0.5534535786566506
2018-02-28 23:59:59.999999999,ME2 BM2,0.6924800074244603
2018-04-30 23:59:59.999999999,ME2 BM2,0.5475171588627739
2018-05-31 23:59:59.999999999,ME2 BM2,0.5408118551612684
2018-07-31 23:59:59.999999999,ME2 BM2,0.5402087019998552
2018-08-31 23:59:59.999999999,ME2 BM2,0.5439843430143564
2018-10-31 23:59:59.999999999,ME2 BM2,0.5327839029613739
2018-11-30 23:59:59.999999999,ME2 BM2,0.5338965343330286
2019-01-31 23:59:59.999999999,ME2 BM2,0.5385255344068463
2019-01-31 23:59:59.999999999,ME2 BM2,0.6847775026062906
2019-02-28 23:59:59.999999999,ME2 BM2,0.5402004113592024
2019-04-30 23:59:59.999999999,ME2 BM2,0.5273033779038921
2019-05-31 23:59:59.999999999,ME2 BM2,0.5309897468266855
2019-07-31 23:59:59.999999999,ME2 BM2,0.5322568178898727
2019-08-31 23:59:59.999999999,ME2 BM2,0.5365880069882658
2019-10-31 23:59:59.999999999,ME2 BM2,0.5396382129131232
2019-11-30 23:59:59.999999999,ME2 BM2,0.54492126981153
2020-01-31 23:59:59.999999999,ME2 BM2,0.5502776378634093
2020-01-31 23:59:59.999999999,ME2 BM2,0.5516108229736983
2020-02-29 23:59:59.999999999,ME2 BM2,0.551722487282543
2020-04-30 23:59:59.999999999,ME2 BM2,0.5450810085335787
2020-05-31 23:59:59.999999999,ME2 BM2,0.5710851352186298
2020-07-31 23:59:59.999999999,ME2 BM2,0.6686220959111326
2020-08-31 23:59:59.999999999,ME2 BM2,0.6324058231174667
2020-10-31 23:59:59.999999999,ME2 BM2,0.6951382955107116
2020-11-30 23:59:59.999999999,ME2 BM2,0.6667934872531249
2021-01-31 23:59:59.999999999,ME2 BM2,0.6797567887742706
2021-01-31 23:59:59.999999999,ME2 BM2,0.6707789341042221
2021-02-28 23:59:59.999999999,ME2 BM2,0.6558555669590576
2021-04-30 23:59:59.999999999,ME2 BM2,0.6972079541394289
2021-05-31 23:59:59.999999999,ME2 BM2,0.5477567646340411
2021-07-31 23:59:59.999999999,ME2 BM2,0.5414352405174286
2021-08-31 23:59:59.999999999,ME2 BM2,0.5351276082130936
2021-10-31 23:59:59.999999999,ME2 BM2,0.5240481530593125
2021-11-30 23:59:59.999999999,ME2 BM2,0.5218277282967282
2022-01-31 23:59:59.999999999,ME2 BM2,0.5721130968513443
2022-01-31 23:59:59.999999999,ME2 BM2,0.5716215657426524
2022-02-28 23:59:59.999999999,ME2 BM2,0.5178979393489415
2022-04-30 23:59:59.999999999,ME2 BM2,0.5708835956730314
2022-05-31 23:59:59.999999999,ME2 BM2,0.6686180806401331
2022-07-31 23:59:59.999999999,ME2 BM2,0.5721265645934395
2022-08-31 23:59:59.999999999,ME2 BM2,0.5710488177585092
2022-10-31 23:59:59.999999999,ME2 BM2,0.5705679949599562
2022-11-30 23:59:59.999999999,ME2 BM2,0.6769938003553633
2023-01-31 23:59:59.999999999,ME2 BM2,0.6793888798583237
2023-01-31 23:59:59.999999999,ME2 BM2,0.5359500578182329
2023-02-28 23:59:59.999999999,ME2 BM2,0.5486846701445387
2023-04-30 23:59:59.999999999,ME2 BM2,0.5466277163647912
2023-05-31 23:59:59.999999999,ME2 BM2,0.5419630160782165
2023-07-31 23:59:59.999999999,ME2 BM2,0.5370463137693439
2023-08-31 23:59:59.999999999,ME2 BM2,0.5355189482943759
2023-10-31 23:59:59.999999999,ME2 BM2,0.5397270767203953
2023-11-30 23:59:59.999999999,ME2 BM2,0.5326399657343116
2024-01-31 23:59:59.999999999,ME2 BM2,0.5526013828106625
2024-01-31 23:59:59.999999999,ME2 BM2,0.5373574714867556
2024-02-29 23:59:59.999999999,ME2 BM2,0.5439994854027097
2024-04-30 23:59:59.999999999,ME2 BM2,0.526051923734063
2024-05-31 23:59:59.999999999,ME2 BM2,0.5313817782505288
2024-07-31 23:59:59.999999999,ME2 BM2,0.5404402683380909
2024-08-31 23:59:59.999999999,ME2 BM2,0.5242976400412174
2024-10-31 23:59:59.999999999,ME2 BM2,0.6820251561244781
2024-11-30 23:59:59.999999999,ME2 BM2,0.5249672488762387
2025-01-31 23:59:59.999999999,ME2 BM2,0.5607234558305147
2025-02-28 23:59:59.999999999,ME2 BM2,0.5579279559925409
2025-04-30 23:59:59.999999999,ME2 BM2,0.5688710275719823
2025-05-31 23:59:59.999999999,ME2 BM2,0.6354232300887165
2025-07-31 23:59:59.999999999,ME2 BM2,0.6623783150307954
2025-08-31 23:59:59.999999999,ME2 BM2,0.5433134447500241
2025-10-31 23:59:59.999999999,ME2 BM2,0.6604791089767943
2025-11-30 23:59:59.999999999,ME2 BM2,0.6588234515434498
1928-01-31 23:59:59.999999999,ME2 BM3,0.9805471145850293
1928-01-31 23:59:59.999999999,ME2 BM3,0.9786645377202875
1928-03-31 23:59:59.999999999,ME2 BM3,0.9783953632406492
1928-05-31 23:59:59.999999999,ME2 BM3,0.979966577234199
1928-07-31 23:59:59.999999999,ME2 BM3,0.9791763967470314
1928-09-30 23:59:59.999999999,ME2 BM3,0.9797727472151888
1928-11-30 23:59:59.999999999,ME2 BM3,0.9797339188765884
1929-01-31 23:59:59.999999999,ME2 BM3,0.9792261368717656
1929-01-31 23:59:59.999999999,ME2 BM3,0.9537009651602469
1929-03-31 23:59:59.999999999,ME2 BM3,0.954161895112488
1929-05-31 23:59:59.999999999,ME2 BM3,0.9545179426658343
1929-07-31 23:59:59.999999999,ME2 BM3,0.8722479888834117
1929-09-30 23:59:59.999999999,ME2 BM3,0.872096102489382
1929-11-30 23:59:59.999999999,ME2 BM3,0.9545767313802493
1930-01-31 23:59:59.999999999,ME2 BM3,0.9556800255004876
1930-02-28 23:59:59.999999999,ME2 BM3,0.9549659472413711
1930-04-30 23:59:59.999999999,ME2 BM3,0.9546098882954671
1930-06-30 23:59:59.999999999,ME2 BM3,0.9521918687381474
1930-08-31 23:59:59.999999999,ME2 BM3,0.9519880270147284
1930-10-31 23:59:59.999999999,ME2 BM3,0.9506748272972738
1930-12-31 23:59:59.999999999,ME2 BM3,0.9493095801208968
1931-01-31 23:59:59.999999999,ME2 BM3,0.9476455410561765
1931-02-28 23:59:59.999999999,ME2 BM3,0.9476793018800473
1931-04-30 23:59:59.999999999,ME2 BM3,0.9476681070850896
1931-06-30 23:59:59.999999999,ME2 BM3,0.9476235918312684
1931-08-31 23:59:59.999999999,ME2 BM3,0.9466502290800594
1931-10-31 23:59:59.999999999,ME2 BM3,0.9451741391618254
1931-12-31 23:59:59.999999999,ME2 BM3,0.945254699440015
1932-01-31 23:59:59.999999999,ME2 BM3,0.9449456432667925
1932-02-29 23:59:59.999999999,ME2 BM3,0.9459218001789832
1932-04-30 23:59:59.999999999,ME2 BM3,0.9453782802564912
1932-06-30 23:59:59.999999999,ME2 BM3,0.9446128468751767
1932-08-31 23:59:59.999999999,ME2 BM3,0.9705616568987636
1932-10-31 23:59:59.999999999,ME2 BM3,0.9704162838488827
1932-12-31 23:59:59.999999999,ME2 BM3,0.8644422253653713
1933-01-31 23:59:59.999999999,ME2 BM3,0.9582538241441505
1933-03-31 23:59:59.999999999,ME2 BM3,0.9438907501734584
1933-05-31 23:59:59.999999999,ME2 BM3,0.9397299376788193
1933-07-31 23:59:59.999999999,ME2 BM3,0.9397543020485535
1933-09-30 23:59:59.999999999,ME2 BM3,0.9391122287808632
1933-11-30 23:59:59.999999999,ME2 BM3,0.9383731735630337
1934-01-31 23:59:59.999999999,ME2 BM3,0.9391477378701282
1934-01-31 23:59:59.999999999,ME2 BM3,0.9397047113228091
1934-03-31 23:59:59.999999999,ME2 BM3,0.9402236401381977
1934-05-31 23:59:59.999999999,ME2 BM3,0.939700348859081
1934-07-31 23:59:59.999999999,ME2 BM3,0.9551413018884202
1934-09-30 23:59:59.999999999,ME2 BM3,0.96478410603537
1934-11-30 23:59:59.999999999,ME2 BM3,0.9706766755253206
1935-01-31 23:59:59.999999999,ME2 BM3,0.9708937905197501
1935-01-31 23:59:59.999999999,ME2 BM3,0.9612938621454539
1935-03-31 23:59:59.999999999,ME2 BM3,0.9618759766543225
1935-05-31 23:59:59.999999999,ME2 BM3,0.9625876416977605
1935-07-31 23:59:59.999999999,ME2 BM3,0.9633729166844522
1935-09-30 23:59:59.999999999,ME2 BM3,0.9628957708481705
1935-11-30 23:59:59.999999999,ME2 BM3,0.9642127492050251
1936-01-31 23:59:59.999999999,ME2 BM3,0.9642298835875057
1936-02-29 23:59:59.999999999,ME2 BM3,0.8399305452068523
1936-04-30 23:59:59.999999999,ME2 BM3,0.8396913105566199
1936-06-30 23:59:59.999999999,ME2 BM3,0.8405327793312533
1936-08-31 23:59:59.999999999,ME2 BM3,0.8699436817336069
1936-10-31 23:59:59.999999999,ME2 BM3,0.8691144180468459
1936-12-31 23:59:59.999999999,ME2 BM3,0.8671580229555329
1937-01-31 23:59:59.999999999,ME2 BM3,0.9728833328739187
1937-02-28 23:59:59.999999999,ME2 BM3,0.9392030510698369
1937-04-30 23:59:59.999999999,ME2 BM3,0.9380778460807145
1937-06-30 23:59:59.999999999,ME2 BM3,0.9389603239971804
1937-08-31 23:59:59.999999999,ME2 BM3,0.9413479267041963
1937-10-31 23:59:59.999999999,ME2 BM3,0.9400326680273247
1937-12-31 23:59:59.999999999,ME2 BM3,0.9403697669921235
1938-01-31 23:59:59.999999999,ME2 BM3,0.9370291700612119
1938-02-28 23:59:59.999999999,ME2 BM3,0.9333087994309002
1938-04-30 23:59:59.999999999,ME2 BM3,0.9316281039123012
1938-06-30 23:59:59.999999999,ME2 BM3,0.9323765791594395
1938-08-31 23:59:59.999999999,ME2 BM3,0.9680537647640626
1938-10-31 23:59:59.999999999,ME2 BM3,0.9680317321842096
1938-12-31 23:59:59.999999999,ME2 BM3,0.8517617802398584
1939-01-31 23:59:59.999999999,ME2 BM3,0.9667808090118054
1939-03-31 23:59:59.999999999,ME2 BM3,0.9675929614711296
1939-05-31 23:59:59.999999999,ME2 BM3,0.9669303405502236
1939-07-31 23:59:59.999999999,ME2 BM3,0.8508013201177991
1939-09-30 23:59:59.999999999,ME2 BM3,0.968701809011841
1939-11-30 23:59:59.999999999,ME2 BM3,0.8518904366567097
1940-01-31 23:59:59.999999999,ME2 BM3,0.9684733946276735
1940-01-31 23:59:59.999999999,ME2 BM3,0.9688952720921429
1940-03-31 23:59:59.999999999,ME2 BM3,0.8514487942140408
1940-05-31 23:59:59.999999999,ME2 BM3,0.9679937432914215
1940-07-31 23:59:59.999999999,ME2 BM3,0.9684375898132621
1940-09-30 23:59:59.999999999,ME2 BM3,0.968718027949133
1940-11-30 23:59:59.999999999,ME2 BM3,0.9687634721322649
1941-01-31 23:59:59.999999999,ME2 BM3,0.969588687659794
1941-01-31 23:59:59.999999999,ME2 BM3,0.968833665635388
1941-03-31 23:59:59.999999999,ME2 BM3,0.9684882075934378
1941-05-31 23:59:59.999999999,ME2 BM3,0.9691500811152183
1941-07-31 23:59:59.999999999,ME2 BM3,0.9691932303568134
1941-09-30 23:59:59.999999999,ME2 BM3,0.9688216635060946
1941-11-30 23:59:59.999999999,ME2 BM3,0.9699305100821202
1942-01-31 23:59:59.999999999,ME2 BM3,0.9698355547137716
1942-02-28 23:59:59.999999999,ME2 BM3,0.969565726008921
1942-04-30 23:59:59.999999999,ME2 BM3,0.9696461944373447
1942-06-30 23:59:59.999999999,ME2 BM3,0.8519237462339511
1942-08-31 23:59:59.999999999,ME2 BM3,0.9709159333875047
1942-10-31 23:59:59.999999999,ME2 BM3,0.9710134527052904
1942-12-31 23:59:59.999999999,ME2 BM3,0.9716201431554682
1943-01-31 23:59:59.999999999,ME2 BM3,0.9712349519446498
1943-02-28 23:59:59.999999999,ME2 BM3,0.9662460577606734
1943-04-30 23:59:59.999999999,ME2 BM3,0.9668212532349313
1943-06-30 23:59:59.999999999,ME2 BM3,0.9672249293469943
1943-08-31 23:59:59.999999999,ME2 BM3,0.9670636932860665
1943-10-31 23:59:59.999999999,ME2 BM3,0.9675959830992886
1943-12-31 23:59:59.999999999,ME2 BM3,0.9675036644712824
1944-01-31 23:59:59.999999999,ME2 BM3,0.9668575855632213
1944-02-29 23:59:59.999999999,ME2 BM3,0.9662185983428644
1944-04-30 23:59:59.999999999,ME2 BM3,0.9665089148613829
1944-06-30 23:59:59.999999999,ME2 BM3,0.9674946270284148
1944-08-31 23:59:59.999999999,ME2 BM3,0.9712153775036444
1944-10-31 23:59:59.999999999,ME2 BM3,0.9714200623535916
1944-12-31 23:59:59.999999999,ME2 BM3,0.9717396431396975
1945-01-31 23:59:59.999999999,ME2 BM3,0.9683078331689091
1945-03-31 23:59:59.999999999,ME2 BM3,0.9670732217930947
1945-05-31 23:59:59.999999999,ME2 BM3,0.9674263869706381
1945-07-31 23:59:59.999999999,ME2 BM3,0.9682912465177368
1945-09-30 23:59:59.999999999,ME2 BM3,0.8503344931637237
1945-11-30 23:59:59.999999999,ME2 BM3,0.8504125307323404
1946-01-31 23:59:59.999999999,ME2 BM3,0.9677536439467765
1946-01-31 23:59:59.999999999,ME2 BM3,0.9675123523735586
1946-03-31 23:59:59.999999999,ME2 BM3,0.9668317429284738
1946-05-31 23:59:59.999999999,ME2 BM3,0.9667511208520715
1946-07-31 23:59:59.999999999,ME2 BM3,0.9696383995762774
1946-09-30 23:59:59.999999999,ME2 BM3,0.9691591783131733
1946-11-30 23:59:59.999999999,ME2 BM3,0.9683620779800776
1947-01-31 23:59:59.999999999,ME2 BM3,0.9684257244258966
1947-01-31 23:59:59.999999999,ME2 BM3,0.9678959028402138
1947-03-31 23:59:59.999999999,ME2 BM3,0.9672493885510676
1947-05-31 23:59:59.999999999,ME2 BM3,0.9670890265549822
1947-07-31 23:59:59.999999999,ME2 BM3,0.9670324074373504
1947-09-30 23:59:59.999999999,ME2 BM3,0.9673786851792914
1947-11-30 23:59:59.999999999,ME2 BM3,0.968317014427092
1948-01-31 23:59:59.999999999,ME2 BM3,0.8510228266482239
1948-02-29 23:59:59.999999999,ME2 BM3,0.9701126479356408
1948-04-30 23:59:59.999999999,ME2 BM3,0.9711239217990212
1948-06-30 23:59:59.999999999,ME2 BM3,0.9710827341517991
1948-08-31 23:59:59.999999999,ME2 BM3,0.9716406590078478
1948-10-31 23:59:59.999999999,ME2 BM3,0.9718238128384307
1948-12-31 23:59:59.999999999,ME2 BM3,0.9727823622670851
1949-01-31 23:59:59.999999999,ME2 BM3,0.9718750276184829
1949-02-28 23:59:59.999999999,ME2 BM3,0.9720969838913469
1949-04-30 23:59:59.999999999,ME2 BM3,0.971770288749654
1949-06-30 23:59:59.999999999,ME2 BM3,0.9709077972922551
1949-08-31 23:59:59.999999999,ME2 BM3,0.9695162812045723
1949-10-31 23:59:59.999999999,ME2 BM3,0.9693062549283097
1949-12-31 23:59:59.999999999,ME2 BM3,0.9676074666223979
1950-01-31 23:59:59.999999999,ME2 BM3,0.9666246762810587
1950-02-28 23:59:59.999999999,ME2 BM3,0.9650869294814216
1950-04-30 23:59:59.999999999,ME2 BM3,0.9649491098044917
1950-06-30 23:59:59.999999999,ME2 BM3,0.9643941559589726
1950-08-31 23:59:59.999999999,ME2 BM3,0.9637051203283967
1950-10-31 23:59:59.999999999,ME2 BM3,0.9652086403023413
1950-12-31 23:59:59.999999999,ME2 BM3,0.9635490313673089
1951-01-31 23:59:59.999999999,ME2 BM3,0.9641632404519712
1951-03-31 23:59:59.999999999,ME2 BM3,0.9646910197285947
1951-05-31 23:59:59.999999999,ME2 BM3,0.9662934943682576
1951-07-31 23:59:59.999999999,ME2 BM3,0.9664895116334613
1951-09-30 23:59:59.999999999,ME2 BM3,0.9674730501210858
1951-11-30 23:59:59.999999999,ME2 BM3,0.9678885190139732
1952-01-31 23:59:59.999999999,ME2 BM3,0.9688354668352688
1952-01-31 23:59:59.999999999,ME2 BM3,0.969013871338683
1952-03-31 23:59:59.999999999,ME2 BM3,0.9688988677226337
1952-05-31 23:59:59.999999999,ME2 BM3,0.9687453222185255
1952-07-31 23:59:59.999999999,ME2 BM3,0.9687789559183185
1952-09-30 23:59:59.999999999,ME2 BM3,0.9687112478188645
1952-11-30 23:59:59.999999999,ME2 BM3,0.9691067188263321
1953-01-31 23:59:59.999999999,ME2 BM3,0.9678639686754772
1953-01-31 23:59:59.999999999,ME2 BM3,0.9683263863000285
1953-03-31 23:59:59.999999999,ME2 BM3,0.9681659117363588
1953-05-31 23:59:59.999999999,ME2 BM3,0.9674162011522708
1953-07-31 23:59:59.999999999,ME2 BM3,0.967060503429762
1953-09-30 23:59:59.999999999,ME2 BM3,0.9661037286330909
1953-11-30 23:59:59.999999999,ME2 BM3,0.9656300274408232
1954-01-31 23:59:59.999999999,ME2 BM3,0.965334043868152
1954-02-28 23:59:59.999999999,ME2 BM3,0.9596781327467657
1954-04-30 23:59:59.999999999,ME2 BM3,0.9592353090747788
1954-06-30 23:59:59.999999999,ME2 BM3,0.9595347607199457
1954-08-31 23:59:59.999999999,ME2 BM3,0.9587600658252083
1954-10-31 23:59:59.999999999,ME2 BM3,0.9576470346781915
1954-12-31 23:59:59.999999999,ME2 BM3,0.9567553857183397
1955-01-31 23:59:59.999999999,ME2 BM3,0.9557196971215928
1955-02-28 23:59:59.999999999,ME2 BM3,0.9563850110244054
1955-04-30 23:59:59.999999999,ME2 BM3,0.9559474581952073
1955-06-30 23:59:59.999999999,ME2 BM3,0.9561995262618216
1955-08-31 23:59:59.999999999,ME2 BM3,0.958403456553342
1955-10-31 23:59:59.999999999,ME2 BM3,0.9588582338631257
1955-12-31 23:59:59.999999999,ME2 BM3,0.9584738840382914
1956-01-31 23:59:59.999999999,ME2 BM3,0.9589511979997032
1956-02-29 23:59:59.999999999,ME2 BM3,0.9599048119018889
1956-04-30 23:59:59.999999999,ME2 BM3,0.9606990405196532
1956-06-30 23:59:59.999999999,ME2 BM3,0.9623719474145903
1956-08-31 23:59:59.999999999,ME2 BM3,0.9608904493246296
1956-10-31 23:59:59.999999999,ME2 BM3,0.9623842995358782
1956-12-31 23:59:59.999999999,ME2 BM3,0.9633683739827998
1957-01-31 23:59:59.999999999,ME2 BM3,0.962954106370941
1957-03-31 23:59:59.999999999,ME2 BM3,0.9626537329741216
1957-05-31 23:59:59.999999999,ME2 BM3,0.9631423284738584
1957-07-31 23:59:59.999999999,ME2 BM3,0.9633253158708185
1957-09-30 23:59:59.999999999,ME2 BM3,0.9633550044915609
1957-11-30 23:59:59.999999999,ME2 BM3,0.963214707856445
1958-01-31 23:59:59.999999999,ME2 BM3,0.9636158068890048
1958-01-31 23:59:59.999999999,ME2 BM3,0.9628767631559436
1958-03-31 23:59:59.999999999,ME2 BM3,0.9626649207931505
1958-05-31 23:59:59.999999999,ME2 BM3,0.9635976982306312
1958-07-31 23:59:59.999999999,ME2 BM3,0.9633830817948954
1958-09-30 23:59:59.999999999,ME2 BM3,0.9625036470066125
1958-11-30 23:59:59.999999999,ME2 BM3,0.9617430298894462
1959-01-31 23:59:59.999999999,ME2 BM3,0.9638108551269904
1959-01-31 23:59:59.999999999,ME2 BM3,0.9616131111642988
1959-03-31 23:59:59.999999999,ME2 BM3,0.9606675239512559
1959-05-31 23:59:59.999999999,ME2 BM3,0.9600895975557469
1959-07-31 23:59:59.999999999,ME2 BM3,0.9599753663754353
1959-09-30 23:59:59.999999999,ME2 BM3,0.9598515280884891
1959-11-30 23:59:59.999999999,ME2 BM3,0.959488873023594
1960-01-31 23:59:59.999999999,ME2 BM3,0.9593040863160105
1960-02-29 23:59:59.999999999,ME2 BM3,0.9595027240103792
1960-04-30 23:59:59.999999999,ME2 BM3,0.9599738093789869
1960-06-30 23:59:59.999999999,ME2 BM3,0.95963315934605
1960-08-31 23:59:59.999999999,ME2 BM3,0.9596930519979804
1960-10-31 23:59:59.999999999,ME2 BM3,0.9596278385354381
1960-12-31 23:59:59.999999999,ME2 BM3,0.9593810943171334
1961-01-31 23:59:59.999999999,ME2 BM3,0.9599310810566141
1961-02-28 23:59:59.999999999,ME2 BM3,0.9598185597897254
1961-04-30 23:59:59.999999999,ME2 BM3,0.9594026944940331
1961-06-30 23:59:59.999999999,ME2 BM3,0.9592661242578278
1961-08-31 23:59:59.999999999,ME2 BM3,0.9580294839016257
1961-10-31 23:59:59.999999999,ME2 BM3,0.955795346735727
1961-12-31 23:59:59.999999999,ME2 BM3,0.9550784962326488
1962-01-31 23:59:59.999999999,ME2 BM3,0.9079985969663049
1962-02-28 23:59:59.999999999,ME2 BM3,0.9541246779426165
1962-04-30 23:59:59.999999999,ME2 BM3,0.9489968269163273
1962-06-30 23:59:59.999999999,ME2 BM3,0.9789487481911977
1962-08-31 23:59:59.999999999,ME2 BM3,0.955432969727788
1962-10-31 23:59:59.999999999,ME2 BM3,0.9475389719562476
1962-12-31 23:59:59.999999999,ME2 BM3,0.955403179447178
1963-01-31 23:59:59.999999999,ME2 BM3,0.9571829607351667
1963-03-31 23:59:59.999999999,ME2 BM3,0.9581554085018719
1963-05-31 23:59:59.999999999,ME2 BM3,0.9587688120197797
1963-07-31 23:59:59.999999999,ME2 BM3,0.9598698109127539
1963-08-31 23:59:59.999999999,ME2 BM3,0.9596469034499041
1963-10-31 23:59:59.999999999,ME2 BM3,0.9600225472180826
1963-11-30 23:59:59.999999999,ME2 BM3,0.9595718997619714
1964-01-31 23:59:59.999999999,ME2 BM3,0.9597689194090784
1964-01-31 23:59:59.999999999,ME2 BM3,0.9599638902259732
1964-02-29 23:59:59.999999999,ME2 BM3,0.9593891912417812
1964-04-30 23:59:59.999999999,ME2 BM3,0.9589722637853954
1964-05-31 23:59:59.999999999,ME2 BM3,0.9579610351197004
1964-07-31 23:59:59.999999999,ME2 BM3,0.9576909878179803
1964-08-31 23:59:59.999999999,ME2 BM3,0.9568795655745135
1964-10-31 23:59:59.999999999,ME2 BM3,0.9573013894276123
1964-11-30 23:59:59.999999999,ME2 BM3,0.955874700120542
1965-01-31 23:59:59.999999999,ME2 BM3,0.9564570087123286
1965-01-31 23:59:59.999999999,ME2 BM3,0.9565838697114909
1965-02-28 23:59:59.999999999,ME2 BM3,0.9564070204902766
1965-04-30 23:59:59.999999999,ME2 BM3,0.956161144263718
1965-05-31 23:59:59.999999999,ME2 BM3,0.9502481960170068
1965-07-31 23:59:59.999999999,ME2 BM3,0.952811724413557
1965-08-31 23:59:59.999999999,ME2 BM3,0.9534442075294686
1965-10-31 23:59:59.999999999,ME2 BM3,0.8851099425660219
1965-11-30 23:59:59.999999999,ME2 BM3,0.9604453330799404
1966-01-31 23:59:59.999999999,ME2 BM3,0.9602765360060096
1966-01-31 23:59:59.999999999,ME2 BM3,0.9539676564097916
1966-02-28 23:59:59.999999999,ME2 BM3,0.9543809595799466
1966-04-30 23:59:59.999999999,ME2 BM3,0.955501983539562
1966-05-31 23:59:59.999999999,ME2 BM3,0.9542025985824466
1966-07-31 23:59:59.999999999,ME2 BM3,0.9544474775722075
1966-08-31 23:59:59.999999999,ME2 BM3,0.9538959980219832
1966-10-31 23:59:59.999999999,ME2 BM3,0.9530021815514103
1966-11-30 23:59:59.999999999,ME2 BM3,0.9536130078723869
1967-01-31 23:59:59.999999999,ME2 BM3,0.9557143000874283
1967-01-31 23:59:59.999999999,ME2 BM3,0.9557994373479264
1967-02-28 23:59:59.999999999,ME2 BM3,0.9516094162128456
1967-04-30 23:59:59.999999999,ME2 BM3,0.9521360330960945
1967-05-31 23:59:59.999999999,ME2 BM3,0.951434416840436
1967-07-31 23:59:59.999999999,ME2 BM3,0.9573616826169817
1967-08-31 23:59:59.999999999,ME2 BM3,0.9529883675699942
1967-10-31 23:59:59.999999999,ME2 BM3,0.9518934384093917
1967-11-30 23:59:59.999999999,ME2 BM3,0.949148793981467
1968-01-31 23:59:59.999999999,ME2 BM3,0.9513197979615658
1968-01-31 23:59:59.999999999,ME2 BM3,0.9451778734469148
1968-02-29 23:59:59.999999999,ME2 BM3,0.9451876500424612
1968-04-30 23:59:59.999999999,ME2 BM3,0.9486087436650287
1968-05-31 23:59:59.999999999,ME2 BM3,0.9466078268707808
1968-07-31 23:59:59.999999999,ME2 BM3,0.9466799814360781
1968-08-31 23:59:59.999999999,ME2 BM3,0.9419219994769524
1968-10-31 23:59:59.999999999,ME2 BM3,0.9424024619880854
1968-11-30 23:59:59.999999999,ME2 BM3,0.941680219583269
1969-01-31 23:59:59.999999999,ME2 BM3,0.952704173500378
1969-01-31 23:59:59.999999999,ME2 BM3,0.9524579017952853
