portfolio,window_start,window_end,window_length,model_type,factor_model,AE,u_hat,convergence_status,message,log_likelihood,AIC,BIC,sigma_v,sigma_u,lambda,rank,quintile
ME4 BM4,2013-07-31 23:59:59.999999,2023-06-30 23:59:59.999999,120,half_normal,ff3,0.9997707880708957,0.0002292382035116135,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,309.0374863060309,-606.0749726120619,-589.3500221553696,0.018420378815107635,0.0002873074626329984,0.01559726135476436,13,3
ME4 BM4,2014-07-31 23:59:59.999999,2024-06-30 23:59:59.999999,120,half_normal,ff3,0.9997707877278051,0.00022923854664167357,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,307.42600427889624,-602.8520085577925,-586.1270581011003,0.018670987360563628,0.00028730789841537046,0.015387932778649655,13,3
ME4 BM4,2015-07-31 23:59:59.999999,2025-06-30 23:59:59.999999,120,half_normal,ff3,0.9997707871571677,0.00022923911734648502,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,304.4134196289493,-596.8268392578987,-580.1018888012064,0.01914411959062592,0.0002873086121090494,0.015007669104288947,13,3
ME4 BM5,1926-07-31 23:59:59.999999,1936-06-30 23:59:59.999999,120,half_normal,ff3,0.999572743209153,0.00042734809363138284,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,199.9876834775848,-387.9753669551696,-371.2504164984773,0.04570785926551341,0.0005356014623637567,0.011717929278912173,12,2
ME4 BM5,1927-07-31 23:59:59.999999,1937-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727432470901,0.00042734805570780765,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,200.65078791738256,-389.3015758347651,-372.57662537807283,0.045454022589446086,0.0005356013641568605,0.011783365555884181,14,2
ME4 BM5,1928-07-31 23:59:59.999999,1938-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727437082653,0.00042734759436984307,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,201.44368980030742,-390.88737960061485,-374.16242914392257,0.04515592399864613,0.0005356008693031873,0.011861142943708686,14,3
ME4 BM5,1929-07-31 23:59:59.999999,1939-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727441167245,0.00042734718582019177,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,203.25239577942054,-394.5047915588411,-377.7798411021488,0.04447875535345679,0.0005356002620887293,0.01204170975182433,14,3
ME4 BM5,1930-07-31 23:59:59.999999,1940-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727435446322,0.0004273477580362759,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,200.52549694427535,-389.0509938885507,-372.3260434318584,0.04550153939597736,0.0005356009905205292,0.011771052092533816,14,3
ME4 BM5,1931-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727453079469,0.00042734599456053715,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,212.57578907384766,-413.1515781476953,-396.42662769100303,0.04115394871189116,0.0005355987553812316,0.013014516763162362,16,2
ME4 BM5,1932-07-31 23:59:59.999999,1942-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727462890841,0.00042734501332713105,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,218.20181096093165,-424.4036219218633,-407.678671465171,0.039267240505705625,0.0005355975101911847,0.013639805173306261,16,2
ME4 BM5,1933-07-31 23:59:59.999999,1943-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727470337372,0.0004273442686239962,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,222.71071984808688,-433.42143969617376,-416.6964892394815,0.037820872507393535,0.0005355965943433888,0.01416140239066896,17,2
ME4 BM5,1934-07-31 23:59:59.999999,1944-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727471777772,0.00042734412468652697,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,225.21389779112482,-438.42779558224964,-421.70284512555736,0.03704009796515827,0.0005355964125263373,0.01445990809824924,17,2
ME4 BM5,1935-07-31 23:59:59.999999,1945-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727519340816,0.0004273393673398266,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,238.83016230832817,-465.66032461665634,-448.93537415996406,0.03306634754347996,0.0005355904822907594,0.01619744913122004,17,2
ME4 BM5,1936-07-31 23:59:59.999999,1946-06-30 23:59:59.999999,120,half_normal,ff3,0.999572754356126,0.00042733694473684486,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,244.39244850963004,-476.7848970192601,-460.0599465625678,0.03156863051498585,0.0005355874640549103,0.016965812432080736,17,2
ME4 BM5,1937-07-31 23:59:59.999999,1947-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727574432086,0.00042733385704510536,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,251.8996510962188,-491.7993021924376,-475.0743517357453,0.029653888347496132,0.000535583598919206,0.018061159219425898,18,2
ME4 BM5,1938-07-31 23:59:59.999999,1948-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727597718286,0.00042733152781556527,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,255.63182764111633,-499.26365528223266,-482.5387048255404,0.028745749779970416,0.000535580690643782,0.018631647973815113,18,2
ME4 BM5,1939-07-31 23:59:59.999999,1949-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727649186956,0.000427326379678601,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,263.80914231695766,-515.6182846339153,-498.89333417722304,0.02685185393173385,0.0005355742811305228,0.019945523407513197,18,2
ME4 BM5,1940-07-31 23:59:59.999999,1950-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727710620489,0.0004273202354550768,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,276.1531159640025,-540.306231928005,-523.5812814713128,0.024226644402298846,0.0005355665333860957,0.022106509035781954,18,2
ME4 BM5,1941-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727702973625,0.00042732100017539397,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,274.17391630888767,-536.3478326177753,-519.6228821610831,0.024629597715494982,0.0005355674850455377,0.021744873433665598,18,2
ME4 BM5,1942-07-31 23:59:59.999999,1952-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727749915932,0.00042731630535061877,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,282.84281134091776,-553.6856226818355,-536.9606722251433,0.022912891299726883,0.000535561577026601,0.023373810403097613,18,2
ME4 BM5,1943-07-31 23:59:59.999999,1953-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727878005181,0.00042730349441576454,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,300.240069139649,-588.480138279298,-571.7551878226058,0.019819212740636166,0.0005355455917474115,0.02702153706889476,18,2
ME4 BM5,1944-07-31 23:59:59.999999,1954-06-30 23:59:59.999999,120,half_normal,ff3,0.9995727948304934,0.00042729646315643857,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,307.31897626121213,-602.6379525224243,-585.913002065732,0.018684091340453162,0.0005355367784588561,0.028662714643198015,18,2
ME4 BM5,1945-07-31 23:59:59.999999,1955-06-30 23:59:59.999999,120,half_normal,ff3,0.999572794054257,0.00042729723954252556,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,306.55142922858226,-601.1028584571645,-584.3779080004723,0.01880407889514167,0.0005355376887373372,0.02847986820964157,18,2
ME4 BM5,1946-07-31 23:59:59.999999,1956-06-30 23:59:59.999999,120,half_normal,ff3,0.9995728073325559,0.00042728395919900975,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,319.30408990350367,-626.6081798070073,-609.8832293503151,0.01690769579620358,0.0005355210632174703,0.03167321376445128,18,2
ME4 BM5,1947-07-31 23:59:59.999999,1957-06-30 23:59:59.999999,120,half_normal,ff3,0.9995728035829695,0.00042728770944753375,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,316.2759934447275,-620.551986889455,-603.8270364327627,0.01733994716774431,0.0005355257488419687,0.030883931978648197,18,2
